27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5450,27.5500,27.5550,27.5600,27.5650,27.5700,27.5750,27.5800,27.5851,27.5901,27.5951,27.6001,27.6052,27.6102,27.6153,27.6204,27.6254,27.6305,27.6356,27.6407,27.6457,27.6508,27.6559,27.6610,27.6660,27.6710,27.6761,27.6811,27.6861,27.6910,27.6960,27.7010,27.7059,27.7108,27.7157,27.7207,27.7256,27.7305,27.7354,27.7404,27.7453,27.7502,27.7552,27.7602,27.7651,27.7701,27.7751,27.7801,27.7851,27.7901,27.7951,27.8001,27.8051,27.8102,27.8153,27.8203,27.8254,27.8306,27.8358,27.8410,27.8462,27.8515,27.8569,27.8623,27.8678,27.8734,27.8790,27.8848,27.8906,27.8964,27.9023,27.9083,27.9143,27.9204,27.9264,27.9324,27.9384,27.9443,27.9501,27.9558,27.9614,27.9668,27.9720,27.9771,27.9820,27.9868,27.9914,27.9958,28.0001,28.0043,28.0084,28.0124,28.0164,28.0204,28.0243,28.0283,28.0323,28.0364,28.0406,28.0448,28.0490,28.0534,28.0578,28.0623,28.0669,28.0715,28.0762,28.0810,28.0858,28.0906,28.0954,28.1003,28.1053,28.1102,28.1151,28.1201,28.1251,28.1301,28.1350
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5450,27.5500,27.5550,27.5600,27.5650,27.5700,27.5751,27.5801,27.5851,27.5901,27.5952,27.6002,27.6053,27.6104,27.6155,27.6206,27.6257,27.6308,27.6359,27.6411,27.6462,27.6513,27.6564,27.6615,27.6666,27.6717,27.6767,27.6817,27.6867,27.6917,27.6966,27.7015,27.7064,27.7113,27.7162,27.7211,27.7259,27.7308,27.7357,27.7406,27.7455,27.7504,27.7553,27.7602,27.7652,27.7702,27.7751,27.7801,27.7851,27.7901,27.7951,27.8002,27.8052,27.8103,27.8154,27.8205,27.8256,27.8308,27.8360,27.8413,27.8467,27.8521,27.8576,27.8632,27.8689,27.8747,27.8806,27.8866,27.8927,27.8989,27.9052,27.9116,27.9180,27.9244,27.9309,27.9373,27.9436,27.9499,27.9560,27.9620,27.9677,27.9733,27.9787,27.9838,27.9887,27.9933,27.9977,28.0020,28.0060,28.0099,28.0136,28.0173,28.0209,28.0244,28.0280,28.0316,28.0352,28.0389,28.0427,28.0466,28.0506,28.0547,28.0589,28.0632,28.0676,28.0721,28.0767,28.0813,28.0860,28.0908,28.0956,28.1005,28.1054,28.1103,28.1152,28.1201,28.1251,28.1301,28.1351
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5450,27.5500,27.5550,27.5600,27.5650,27.5701,27.5751,27.5801,27.5852,27.5902,27.5953,27.6004,27.6055,27.6106,27.6157,27.6209,27.6261,27.6313,27.6365,27.6417,27.6469,27.6521,27.6573,27.6624,27.6676,27.6727,27.6777,27.6828,27.6877,27.6927,27.6976,27.7024,27.7073,27.7121,27.7169,27.7217,27.7265,27.7313,27.7361,27.7409,27.7457,27.7506,27.7555,27.7604,27.7653,27.7702,27.7752,27.7802,27.7852,27.7902,27.7952,27.8002,27.8053,27.8104,27.8155,27.8207,27.8259,27.8311,27.8364,27.8418,27.8473,27.8529,27.8586,27.8644,27.8704,27.8765,27.8827,27.8891,27.8957,27.9023,27.9091,27.9160,27.9229,27.9299,27.9369,27.9439,27.9507,27.9574,27.9640,27.9703,27.9764,27.9822,27.9877,27.9929,27.9977,28.0022,28.0064,28.0103,28.0140,28.0174,28.0207,28.0239,28.0269,28.0299,28.0329,28.0360,28.0391,28.0423,28.0457,28.0491,28.0527,28.0565,28.0604,28.0644,28.0686,28.0729,28.0773,28.0818,28.0864,28.0911,28.0959,28.1007,28.1055,28.1104,28.1153,28.1202,28.1251,28.1301,28.1351
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5450,27.5500,27.5550,27.5600,27.5651,27.5701,27.5751,27.5802,27.5853,27.5903,27.5955,27.6006,27.6058,27.6109,27.6162,27.6214,27.6267,27.6320,27.6373,27.6426,27.6480,27.6533,27.6586,27.6639,27.6691,27.6742,27.6793,27.6844,27.6893,27.6942,27.6991,27.7039,27.7086,27.7133,27.7180,27.7226,27.7273,27.7320,27.7367,27.7414,27.7462,27.7510,27.7558,27.7606,27.7655,27.7704,27.7753,27.7803,27.7852,27.7902,27.7953,27.8003,27.8054,27.8105,27.8157,27.8209,27.8262,27.8315,27.8370,27.8425,27.8482,27.8540,27.8600,27.8661,27.8724,27.8789,27.8856,27.8925,27.8996,27.9069,27.9144,27.9219,27.9296,27.9373,27.9451,27.9527,27.9603,27.9676,27.9748,27.9816,27.9881,27.9942,27.9999,28.0051,28.0099,28.0142,28.0181,28.0216,28.0248,28.0276,28.0303,28.0327,28.0351,28.0373,28.0396,28.0419,28.0444,28.0469,28.0496,28.0525,28.0556,28.0589,28.0624,28.0661,28.0700,28.0740,28.0782,28.0825,28.0870,28.0915,28.0962,28.1009,28.1057,28.1105,28.1154,28.1203,28.1252,28.1301,28.1351
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5450,27.5500,27.5551,27.5601,27.5651,27.5702,27.5752,27.5803,27.5854,27.5905,27.5957,27.6009,27.6062,27.6115,27.6168,27.6222,27.6276,27.6331,27.6386,27.6441,27.6496,27.6551,27.6606,27.6660,27.6714,27.6766,27.6818,27.6868,27.6918,27.6966,27.7014,27.7060,27.7106,27.7151,27.7196,27.7241,27.7286,27.7331,27.7377,27.7422,27.7468,27.7515,27.7562,27.7609,27.7657,27.7706,27.7755,27.7804,27.7854,27.7903,27.7954,27.8004,27.8056,27.8107,27.8159,27.8212,27.8266,27.8321,27.8377,27.8434,27.8494,27.8555,27.8618,27.8683,27.8751,27.8822,27.8895,27.8971,27.9049,27.9130,27.9214,27.9299,27.9385,27.9472,27.9560,27.9646,27.9731,27.9813,27.9892,27.9967,28.0037,28.0102,28.0161,28.0214,28.0261,28.0302,28.0337,28.0367,28.0392,28.0413,28.0431,28.0446,28.0460,28.0472,28.0485,28.0499,28.0514,28.0530,28.0549,28.0571,28.0595,28.0622,28.0651,28.0683,28.0718,28.0755,28.0794,28.0834,28.0877,28.0921,28.0966,28.1012,28.1059,28.1107,28.1155,28.1204,28.1253,28.1302,28.1351
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5450,27.5501,27.5551,27.5601,27.5652,27.5702,27.5753,27.5805,27.5856,27.5908,27.5961,27.6014,27.6068,27.6123,27.6178,27.6234,27.6291,27.6348,27.6406,27.6464,27.6522,27.6579,27.6637,27.6693,27.6748,27.6802,27.6854,27.6905,27.6954,27.7002,27.7048,27.7093,27.7137,27.7179,27.7222,27.7264,27.7306,27.7348,27.7391,27.7434,27.7478,27.7523,27.7568,27.7615,27.7661,27.7709,27.7757,27.7806,27.7855,27.7905,27.7955,27.8006,27.8058,27.8110,27.8163,27.8217,27.8272,27.8328,27.8387,27.8447,27.8509,27.8574,27.8642,27.8712,27.8787,27.8864,27.8946,27.9031,27.9120,27.9212,27.9307,27.9404,27.9504,27.9604,27.9704,27.9803,27.9900,27.9994,28.0083,28.0167,28.0244,28.0314,28.0376,28.0430,28.0476,28.0514,28.0544,28.0567,28.0583,28.0594,28.0600,28.0603,28.0604,28.0604,28.0604,28.0604,28.0607,28.0612,28.0620,28.0631,28.0646,28.0664,28.0687,28.0712,28.0742,28.0774,28.0809,28.0847,28.0886,28.0928,28.0972,28.1016,28.1062,28.1109,28.1157,28.1205,28.1254,28.1303,28.1352
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5400,27.5451,27.5501,27.5551,27.5602,27.5653,27.5704,27.5755,27.5807,27.5860,27.5913,27.5967,27.6022,27.6078,27.6135,27.6193,27.6252,27.6313,27.6374,27.6436,27.6498,27.6560,27.6622,27.6682,27.6742,27.6800,27.6856,27.6910,27.6961,27.7010,27.7056,27.7100,27.7142,27.7182,27.7222,27.7260,27.7298,27.7336,27.7374,27.7413,27.7452,27.7493,27.7535,27.7578,27.7622,27.7667,27.7714,27.7761,27.7809,27.7858,27.7907,27.7957,27.8008,27.8060,27.8113,27.8167,27.8222,27.8279,27.8338,27.8399,27.8463,27.8529,27.8599,27.8673,27.8751,27.8833,27.8921,27.9013,27.9110,27.9212,27.9319,27.9429,27.9543,27.9659,27.9777,27.9894,28.0010,28.0123,28.0232,28.0335,28.0430,28.0517,28.0594,28.0660,28.0716,28.0760,28.0794,28.0817,28.0830,28.0835,28.0832,28.0823,28.0810,28.0794,28.0777,28.0759,28.0743,28.0729,28.0719,28.0712,28.0710,28.0713,28.0721,28.0733,28.0751,28.0773,28.0799,28.0829,28.0863,28.0899,28.0938,28.0979,28.1022,28.1067,28.1112,28.1159,28.1207,28.1255,28.1303,28.1352
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5350,27.5401,27.5451,27.5501,27.5552,27.5603,27.5654,27.5706,27.5758,27.5811,27.5865,27.5919,27.5976,27.6033,27.6092,27.6153,27.6215,27.6279,27.6345,27.6412,27.6480,27.6548,27.6616,27.6684,27.6751,27.6815,27.6877,27.6936,27.6992,27.7044,27.7092,27.7136,27.7177,27.7215,27.7251,27.7284,27.7316,27.7348,27.7380,27.7412,27.7445,27.7479,27.7515,27.7553,27.7592,27.7634,27.7676,27.7720,27.7766,27.7813,27.7861,27.7910,27.7960,27.8012,27.8064,27.8118,27.8173,27.8230,27.8289,27.8351,27.8416,27.8484,27.8556,27.8632,27.8714,27.8801,27.8895,27.8995,27.9101,27.9214,27.9333,27.9459,27.9589,27.9724,27.9863,28.0003,28.0143,28.0281,28.0415,28.0543,28.0663,28.0774,28.0873,28.0959,28.1031,28.1088,28.1131,28.1159,28.1173,28.1174,28.1163,28.1143,28.1115,28.1081,28.1043,28.1003,28.0963,28.0924,28.0889,28.0859,28.0833,28.0814,28.0801,28.0795,28.0795,28.0801,28.0814,28.0832,28.0856,28.0884,28.0915,28.0951,28.0989,28.1030,28.1072,28.1117,28.1162,28.1209,28.1256,28.1305,28.1353
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5351,27.5401,27.5451,27.5502,27.5553,27.5604,27.5656,27.5708,27.5762,27.5816,27.5872,27.5929,27.5988,27.6049,27.6113,27.6179,27.6248,27.6319,27.6392,27.6467,27.6544,27.6622,27.6699,27.6776,27.6851,27.6923,27.6991,27.7054,27.7113,27.7166,27.7213,27.7254,27.7291,27.7323,27.7351,27.7376,27.7399,27.7422,27.7444,27.7467,27.7492,27.7519,27.7548,27.7579,27.7613,27.7650,27.7689,27.7731,27.7774,27.7819,27.7866,27.7914,27.7964,27.8016,27.8069,27.8124,27.8181,27.8240,27.8302,27.8367,27.8437,27.8511,27.8590,27.8675,27.8767,27.8867,27.8974,27.9090,27.9215,27.9348,27.9490,27.9640,27.9797,27.9960,28.0127,28.0296,28.0465,28.0632,28.0793,28.0947,28.1090,28.1220,28.1335,28.1433,28.1512,28.1572,28.1612,28.1633,28.1635,28.1620,28.1590,28.1547,28.1493,28.1432,28.1365,28.1296,28.1227,28.1160,28.1097,28.1040,28.0990,28.0948,28.0915,28.0890,28.0874,28.0867,28.0867,28.0875,28.0890,28.0911,28.0937,28.0967,28.1002,28.1039,28.1079,28.1122,28.1166,28.1212,28.1259,28.1306,28.1354
27.5000,27.5050,27.5100,27.5150,27.5200,27.5250,27.5300,27.5351,27.5401,27.5452,27.5503,27.5554,27.5606,27.5659,27.5712,27.5767,27.5824,27.5882,27.5943,27.6007,27.6073,27.6144,27.6217,27.6295,27.6376,27.6461,27.6548,27.6638,27.6729,27.6820,27.6910,27.6996,27.7079,27.7156,27.7226,27.7289,27.7343,27.7389,27.7426,27.7456,27.7479,27.7496,27.7510,27.7520,27.7529,27.7538,27.7549,27.7561,27.7576,27.7595,27.7618,27.7644,27.7674,27.7708,27.7745,27.7785,27.7828,27.7873,27.7920,27.7970,27.8022,27.8075,27.8132,27.8191,27.8253,27.8319,27.8389,27.8464,27.8546,27.8634,27.8731,27.8836,27.8951,27.9077,27.9213,27.9362,27.9521,27.9692,27.9874,28.0064,28.0263,28.0466,28.0673,28.0880,28.1084,28.1280,28.1467,28.1639,28.1794,28.1930,28.2043,28.2131,28.2194,28.2231,28.2243,28.2230,28.2194,28.2139,28.2067,28.1980,28.1884,28.1780,28.1673,28.1566,28.1463,28.1364,28.1274,28.1192,28.1121,28.1062,28.1013,28.0977,28.0951,28.0936,28.0931,28.0934,28.0946,28.0964,28.0988,28.1018,28.1051,28.1089,28.1129,28.1171,28.1216,28.1261,28.1308,28.1356
